airport-id	latitude	longitude	airport-name
ODB	37.8420	-4.8489	CORDOBA
ODE	55.4767	10.3309	ODENSE
ODH	51.2336	-0.9414	ODIHAM
ODN	3.9670	115.0500	Long Seridan                            
ODO	57.8629	114.2272	Bodaybo
ODS	46.4269	30.6781	Odesa
ODW	48.2515	-122.6737	  Oak Harbor
ODX	41.6244	-98.9522	ORD EVELYN SHARP FLD
ODY	20.6667	102.0000	Muang Xay                               
OEL	52.9833	36.1000	OREL YUZHNY
OER	63.4078	18.9925	Ornskoldsvik                            
OFF	41.1183	-95.9125	OMAHA/OFFUT
OFK	41.9856	-97.4353	NORFOLK KARL STEFAN MEMORIAL
OGD	41.1961	-112.0122	Ogden Municipal Apt                     
OGG	20.8987	-156.4305	Kahului
OGL	6.8069	-58.1044	Ogle                                    
OGM	8.9450	-77.7340	Ustupu Island
OGN	24.4656	122.9757	YONAGUNI
OGS	44.6819	-75.4656	Ogdensburg
OGU	40.5800	38.0448	Ordu-Giresun
OGX	31.9172	5.4128	Ouargla
OGZ	43.2050	44.6083	Vladikavkaz
OHA	-40.2067	175.3869	OHAKEA
OHD	41.1799	20.7423	OHRID
OHE	53.5000	122.4000	Mohe
OHH	53.6200	142.9500	Okha
OHO	59.2452	143.0332	Okhotsk
OHS	24.1958	56.4143	  Sohar
OHT	33.5750	71.4417	KOHAT
OIA	-6.7613	-51.0490	Ourilandia Airport
OIM	34.7847	139.3614	Oshima
OIR	42.0717	139.4328	OKUSHIRI
OIT	33.4794	131.7373	Oita
OKA	26.1958	127.6459	Okinawa Naha Apt
OKC	35.3931	-97.6007	Oklahoma City Will Rogers Apt           
OKD	43.1175	141.3814	Sapporo Okadama Apt
OKE	27.4317	128.7056	OKIERABU
OKH	52.7357	-0.6488	COTTESMORE
OKI	36.1811	133.3248	OKI
OKJ	34.7536	133.8581	Okayama
OKL	-4.8330	140.6000	Oksibil
OKO	35.7532	139.3468	TOKYO YOKOTA AB
OKR	-9.7533	143.4050	  Masig Island
OKS	41.4000	-102.3500	OSHKOSH GARDEN COUNTY
OKY	-27.4111	151.7350	OAKEY
OLA	63.6992	9.6039	Orland                                  
OLB	40.8986	9.5178	Olbia
OLC	-3.4709	-68.9585	Sao Paula de Olivenca
OLD	44.9542	-68.6794	OLD TOWN/DEWITT FIELD
OLF	48.0944	-105.5917	Wolf Point
OLH	57.2181	-153.2697	Old Harbor                              
OLJ	-14.8817	166.5581	  Olpoi
OLK	60.3883	120.4717	OLEKMINSK
OLL	-1.2215	15.9136	Oyo
OLM	46.9694	-122.9025	OLYMPIA
OLP	-30.4833	136.8783	Olympic Dam
OLS	31.4178	-110.8478	NOGALES INTL
OLV	34.9789	-89.7869	OLIVE BRANCH
OLX	-1.4086	35.1100	Olkiombo
OLY	38.7219	-88.1764	OLNEY-NOBLE
OLZ	60.2357	120.2751	Olyokminsk
OMA	41.3032	-95.8941	Omaha Eppley Airfield                   
OMB	-1.5747	9.2627	  Omboue
OMC	11.0711	124.5500	ORMOC
OMD	-28.5847	16.4467	Oranjemund                              
OME	64.5122	-165.4452	Nome
OMF	32.3500	36.2500	MAFRAQ
OMH	37.6714	45.0692	Urumiyeh                                
OMO	43.2829	17.8459	INTL AIRPORT MOSTAR
OMR	47.0253	21.9024	Oradea                                  
OMS	54.9667	73.3100	Omsk
ONA	47.0944	-114.3968	KONA
ONB	-8.5830	147.2000	  Ononge
OND	-17.8772	15.9500	Ondangwa                                
ONG	-16.6667	139.1667	Mornington Island                       
ONJ	40.1919	140.3714	Odate/Noshiro                           
ONL	42.4697	-98.6881	ONEILL MUNI-JOHN L BAKER FLD
ONP	44.5804	-124.0579	  Newport
ONQ	41.5158	32.0997	ZONGULDAK/CAYCUMA
ONS	-21.4006	115.0647	Onslow
ONT	34.0560	-117.6012	Ontario LA/Ontario International Apt    
ONX	9.3556	-79.8675	COLON/E.A.JIMENEZ
OOK	60.5414	-165.0872	Toksook Bay                             
OOL	-28.1650	153.5050	Gold Coast
OOM	-36.3025	148.9750	COOMA-SNOWY MOUNTAINS
OPF	25.9067	-80.2783	OPA LOCKA
OPO	41.2356	-8.6781	Porto
OPS	-11.8733	-55.5733	Sinop
OPU	-8.0500	142.9330	  Balimo
OQU	41.5971	-71.4121	NORTH KINGSTON/QUONSET STATE
ORA	-23.1500	-64.3233	ORAN
ORB	59.2281	15.0400	Orebro
ORD	41.9786	-87.9048	Chicago O'Hare International Apt
ORE	47.9878	1.7606	ORLEANS/BRICY
ORF	36.8946	-76.2012	Norfolk International Apt               
ORG	5.8111	-55.1936	PARAMARIBO/ZORG EN HOOP
ORH	42.2667	-71.8750	Worcester
ORI	57.8854	-152.8461	Port Lions
ORK	51.8414	-8.4911	Cork                                    
ORL	28.5455	-81.3329	ORLANDO/EXECUTIVE
ORN	35.6272	-0.6114	Oran Es Senia Apt                       
ORP	-21.2667	25.3167	ORAPA
ORT	62.9613	-141.9292	NORTHWAY
ORU	-17.9626	-67.0762	Oruro
ORV	66.8175	-161.0223	Noorvik
ORW	25.3000	64.5833	ORMARA
ORX	-1.7667	-55.8667	ORIXIMINA
ORY	48.7233	2.3794	Paris Orly Apt                          
OSC	44.4515	-83.3940	OSCODA-WURTSMITH AFB
OSD	63.1944	14.5003	Are/Ostersund
OSH	43.9844	-88.5571	OSHKOSH WITTMAN REGIONAL
OSI	45.4627	18.8102	Osijek
OSK	57.3519	16.4983	Oskarshamn                              
OSL	60.2028	11.0839	Oslo Gardermoen Airport
OSM	36.3058	43.1474	Mosul
OSN	37.0883	127.0300	SONGTAN-SI OSAN AB
OSO	-22.0454	140.3324	Osborne Mine
OSP	54.4789	17.1075	SLUPSK REDZIKOWO
OSR	49.6961	18.1108	Ostrava
OSS	40.6083	72.7933	Osh
OST	51.1989	2.8622	OOSTENDE BRUGGE
OSW	51.0717	58.5967	Orsk
OSY	64.4722	11.5786	Namsos                                  
OSZ	54.2500	16.2500	XXX
OTD	8.6170	-79.0330	Contadora                               
OTH	43.4171	-124.2460	North Bend
OTI	02.0245	128.1929	Leo Wattimena
OTM	41.1066	-92.4479	OTTUMWA INDUSTRIAL
OTP	44.5710	26.0851	Bucharest Henri Coanda Apt
OTR	8.6016	-82.9686	  Coto 47
OTZ	66.8847	-162.5985	Kotzebue
OUA	12.3536	-1.5119	Ouagadougou                             
OUD	34.7861	-1.9256	Oujda                                   
OUE	1.6167	16.0333	OUESSO
OUH	-33.6000	22.1833	OUDTSHOORN
OUI	20.2583	100.4333	BAN HUOEISAY
OUL	64.9292	25.3556	Oulu
OUR	4.4667	14.3667	BATOURI
OUS	-22.9661	-49.9114	OURINHOS
OUZ	22.7564	-12.4836	Zouerate
OVB	55.0117	82.6517	Novosibirsk                             
OVD	43.5636	-6.0346	Asturias                                
OVR	-36.8889	-60.2278	OLAVARRIA
OVS	61.3667	63.5667	Sovetsky
OWB	37.7401	-87.1668	Owensboro
OXB	11.8886	-15.6556	Bissau
OXF	51.8369	-1.3200	OXFORD KIDLINGTON
OXR	34.2008	-119.2072	  Oxnard
OYA	7.3367	81.6283	GAL OYA/AMPARAI
OYE	1.5431	11.5814	  Oyem
OYG	3.6330	31.7500	  Moyo
OYK	3.8367	-51.8300	OIAPOQUE
OZC	8.1807	123.8406	Ozamis
OZG	30.2690	-5.8525	Zagora
OZH	47.8672	35.3164	Zaporizhia
OZP	37.1750	-5.6150	MORON
OZZ	30.9371	-6.9059	Ouarzazate                              
PAA	19.6934	97.2158	HPA-AN
PAB	22.0000	82.0667	BILASPUR
PAC	8.9733	-79.5556	Panama City Marcos A. Gelabert
PAD	51.6141	8.6163	Paderborn/Lippstadt
PAE	47.9063	-122.2816	EVERETT/SNOHOMISH CO
PAF	2.2022	31.5544	Pakuba
PAG	7.8300	123.4750	Pagadian
PAH	37.0603	-88.7730	Paducah
PAI	12.8500	102.5830	  Pailin
PAJ	33.9000	70.0714	PARACHINAR
PAK	15.1333	105.7833	PAKSE AIRFIELD
PAL	5.4833	-74.6567	PALANQUERO / GERMAN OLANO
PAM	30.0700	-85.5765	PANAMA CITY/TYNDALL AFB
PAN	6.7856	101.1536	PATTANI
PAP	18.5792	-72.2956	Port au Prince
PAS	37.0133	25.1267	Paros
PAT	25.5936	85.0919	Patna
PAV	-9.4019	-38.2539	PAULO ALFONSO
PAZ	20.6021	-97.4606	Poza Rica
PBB	-2.8939	-41.7325	PARNAIBA/PREF DR JOAO S. FILHO
PBC	19.1581	-98.3715	Puebla                                  
PBD	21.6504	69.6586	Porbandar
PBF	34.1731	-91.9356	PINE BLUFF - GRIDER FLD
PBG	44.6509	-73.4681	Plattsburgh
PBH	27.4031	89.4258	Paro                                    
PBI	26.6832	-80.0956	West Palm Beach International Apt
PBJ	-16.4390	168.2570	Paama                                   
PBL	10.4833	-68.0667	PUERTO CABELLO
PBM	5.4557	-55.2008	Paramaribo Johan A Pengel Apt           
PBO	-23.1717	117.7450	Paraburdoo
PBP	9.8561	-85.3708	Punta Islita
PBQ	-11.6414	-61.1806	PIMENTA BUENO
PBR	15.7367	-88.5950	PUERTO BARRIOS
PBU	27.1948	97.2535	Putao
PBZ	-34.0901	23.3278	Plettenberg Bay           
PCA	58.9065	-157.7141	  Portage Creek
PCE	57.1539	-157.3969	Painter Creek
PCL	-8.3779	-74.5742	Pucallpa
PCN	-41.2041	173.5729	Picton Aerodrome
PCP	1.6672	7.4114	PRINCIPE
PCQ	21.6467	101.9006	Boun Neua
PCR	6.1875	-67.4967	Puerto Carreno
PCS	-7.0650	-41.5189	PICOS
PDA	3.8527	-67.9061	Puerto Inirida
PDB	59.7896	-154.1238	Pedro Bay
PDF	-17.3500	-39.2167	PRADO
PDG	-0.7883	100.2864	Padang
PDK	33.8756	-84.3020	ATLANTA/DE KALB-PEACHTREE
PDL	37.7419	-25.6978	Ponta Delgada
PDP	-34.8583	-55.0917	Punta Del Este
PDS	28.6283	-100.5361	Piedras Negras                          
PDT	45.6951	-118.8414	Pendleton                               
PDV	42.0672	24.8506	Plovdiv
PDX	45.5887	-122.5975	Portland                                
PEC	57.9552	-136.2363	Pelican
PED	50.0133	15.7386	Pardubice                               
PEE	57.9167	56.0267	Perm                                    
PEG	43.0983	12.5111	Perugia
PEH	-35.8411	-61.8575	PEHUAJO/COMODORE PEDRO ZANNI
PEI	4.8128	-75.7394	Pereira
PEK	40.0733	116.5950	Beijing Capital Intl Apt
PEM	-12.6222	-69.2222	Puerto Maldonado
PEN	5.2972	100.2767	Penang
PER	-31.9400	115.9667	Perth
PES	61.8850	34.1567	Petrozavodsk
PET	-31.7161	-52.3311	Pelotas
PEU	15.2622	-83.7812	Puerto Lempira
PEW	33.9939	71.5146	Peshawar                                
PEX	65.1217	57.1300	Pechora
PEZ	53.1100	45.0233	Penza                                   
PFB	-28.2447	-52.3281	Passo Fundo
PFN	30.2121	-85.6828	PANAMA CITY/BAY COUNTY
PFO	34.7194	32.4847	Paphos
PFQ	39.6503	47.9142	Parsabad                                
PFR	-4.3167	20.6000	ILEBO
PGA	36.9261	-111.4484	Page
PGD	26.9196	-81.9906	Punta Gorda
PGF	42.7408	2.8697	Perpignan
PGG	-9.3367	-54.9647	NOVO PROGRESSO/CACHIMBO
PGH	29.0321	78.4725	PANTNAGAR/NAINITAL
PGK	-2.1630	106.1400	Pangkalpinang
PGM	59.3483	-151.8315	Port Graham
PGU	27.4811	52.6000	Asaloyeh                                
PGV	35.6352	-77.3853	Greenville
PGX	45.1975	0.8153	Perigueux
PGZ	-25.1872	-50.1439	PONTA GROSSA
PHB	-2.8937	-41.7320	Parnaiba    
PHC	5.0156	6.9495	Port Harcourt
PHE	-20.3792	118.6253	Port Hedland
PHF	37.1319	-76.4930	Newport News                            
PHG	4.8500	7.0167	Port Harcourt City
PHI	-2.4833	-45.0667	PINHEIRO
PHL	39.8719	-75.2411	Philadelphia International Apt          
PHN	42.9110	-82.5289	PORT HURON - ST CLAIRE CO INTL
PHO	68.3488	-166.7994	Point Hope
PHP	44.0486	-101.5991	PHILIP
PHQ	-21.4842	139.5524	The Monument Airport
PHR	-18.2570	178.0680	  Pacific Harbour / Deuba
PHS	16.7861	100.2781	Phitsanulok
PHT	39.7002	-87.6696	PARIS - EDGAR COUNTY
PHW	-23.9372	31.1554	Phalaborwa
PHX	33.4342	-112.0115	Phoenix Sky Harbor Intl Apt
PIA	40.6642	-89.6933	Peoria
PIB	31.4671	-89.3371	Laurel Hattiesburg-Laurel Regional Apt
PIE	27.9101	-82.6873	Tampa St Petersbrg-Clearwater Intl Apt
PIF	22.6917	120.4583	PINGTUNG/NORTH AIRPORT
PIH	42.9098	-112.5959	Pocatello
PIK	55.5094	-4.5944	Glasgow Prestwick Apt                   
PIN	-2.6658	-56.7822	Parintins
PIO	-13.7448	-76.2204	PISCO INTL
PIP	57.5804	-157.5720	Pilot Point Airport
PIR	44.3827	-100.2860	Pierre
PIS	46.5875	0.3067	Poitiers Biard Airport
PIT	40.4915	-80.2329	Pittsburgh International Apt            
PIU	-5.2022	-80.6142	Piura
PIW	55.5889	-97.1642	PIKWITONEI
PIX	38.5543	-28.4413	Pico Island
PIZ	69.7329	-163.0053	Point Lay
PJA	67.2458	23.0689	Pajala
PJC	-22.6417	-55.8317	PEDR J.CABALERO/AUGUSTO FUSTER
PJG	26.9509	64.1391	Panjgur
PJM	8.5356	-83.2997	Puerto Jimenez                          
PKA	60.7029	-161.7783	Napaskiak
PKB	39.3451	-81.4392	Parkersburg/Marietta
PKC	53.1700	158.4517	Petropavlovsk                           
PKD	46.9006	-95.0731	PARK RAPIDS MUNI - KONSHOK FLD
PKE	-33.1328	148.2403	Parkes                                  
PKG	4.2500	100.5500	Pangkor
PKK	21.3330	95.1000	  Pakokku
PKN	-2.7044	111.6706	Pangkalanbun
PKO	9.3572	2.6092	PARAKOU
PKP	-14.8095	-138.8120	Puka-Puka Airport
PKR	28.1999	83.9815	Pokhara
PKU	0.4550	101.4433	Pekanbaru
PKV	57.7850	28.3983	PSKOV
PKW	-22.0556	27.8203	SELEBI-PHIKWE
PKX	39.3033	116.2438	Beijing Daxing
PKY	-2.2267	113.9442	Palangkaraya
PKZ	15.1306	105.7814	Pakse                                   
PLB	44.6875	-73.5245	PLATTSBURG
PLD	10.2500	-85.4170	  Playa S�mara
PLH	50.4228	-4.1058	PLYMOUTH
PLI	-18.7550	146.5817	PALM ISLAND
PLJ	16.5330	-88.3500	Placencia                               
PLL	-3.1458	-59.9842	MANAUS/PONTA PELADA
PLM	-2.9006	104.7000	Palembang
PLN	45.5709	-84.7967	Pellston
PLO	-34.6069	135.8789	Port Lincoln
PLQ	55.9732	21.0939	Klaipeda/Palanga
PLS	21.7736	-72.2659	Providenciales
PLU	-19.8519	-43.9506	Belo Horizonte Pampulha Apt             
PLW	-0.9167	119.9103	Palu
PLX	50.3514	80.2344	Semey
PLZ	-33.9900	25.6103	Port Elizabeth
PMA	-5.2548	39.8094	PEMBA/CHAKE CHAKE
PMC	-41.4319	-73.0928	Puerto Montt
PMD	34.6294	-118.0846	PALMDALE RGNL/USAF PLANT 42
PMF	44.8222	10.2953	Milan Parma Apt                         
PMG	-22.5497	-55.7025	PONTA PORA/INTL
PMI	39.5517	2.7388	Palma De Mallorca
PMK	-18.7553	146.5814	  Palm Island
PML	56.0060	-160.5608	Port Moller
PMO	38.1819	13.0994	Palermo
PMR	-40.3206	175.6169	Palmerston North
PMS	34.5500	38.3000	PALMYRA
PMV	10.9158	-63.9650	Porlamar
PMW	-10.2944	-48.3628	Palmas
PMY	-42.7500	-65.1000	Puerto Madryn
PMZ	8.9510	-83.4686	Palmar                                  
PNA	42.7700	-1.6463	Pamplona
PNB	-10.7167	-48.3997	PORTO NATIONAL
PNC	36.7320	-97.0998	PONCA CITY RGNL
PND	16.1000	-88.8000	Punta Gorda                             
PNE	40.0819	-75.0106	NORTHEAST PHILADELPHIA
PNG	-25.5400	-48.5306	PARANAGUA
PNH	11.5483	104.8533	Phnom Penh                              
PNI	6.9851	158.2090	Pohnpei                                 
PNK	-0.1478	109.4039	Pontianak
PNL	36.8133	11.9608	Pantelleria
PNP	-8.8075	148.3149	Popondetta                              
PNQ	18.5833	73.9333	Pune
PNR	-4.8147	11.8864	Pointe-Noire
PNS	30.4734	-87.1864	Pensacola Municipal Apt
PNT	-51.6725	-72.5258	PUERTO NATALES/TTE.J.GALLARDO
PNY	11.9667	79.8167	Pondicherry
PNZ	-9.3667	-40.5664	Petrolina
POA	-29.9939	-51.1711	Porto Alegre
POB	35.1708	-79.0145	FAYETTEVILLE/POPE AFB
POD	16.6830	-14.9670	  Podor
POF	36.7739	-90.3248	POPLAR BLUFF MUNI
POG	-0.7192	8.7514	Port Gentil
POI	-19.5414	-65.7211	Potosi
POJ	-18.6717	-46.4908	Patos De Minas
POL	-12.9833	40.5167	Pemba
POM	-9.4415	147.2205	Port Moresby
POO	-21.8372	-46.5656	POCOS DE CALDAS
POP	19.7578	-70.5699	Puerto Plata
POR	61.4614	21.7978	Pori
POS	10.5953	-61.3372	Port of Spain
POT	18.1967	-76.5361	PORT ANTONIO/KEN JONES
POU	41.6266	-73.8842	POUGHKEEPSIE - DUTCHESS CO
POW	45.4734	13.6150	PORTOROZ/INTL
POX	49.0967	2.0408	PONTOISE/CORMEILLES EN VEXIN
POZ	52.4210	16.8263	Poznan
PPB	-22.1778	-51.4183	President Prudente                      
PPE	31.3519	-113.5257	Puerto Penasco
PPG	-14.3310	-170.7094	Pago Pago
PPI	-33.2389	137.9950	PORT PIRIE
PPK	54.7744	69.1850	PETROPAVLOVSK
PPL	27.5170	86.6000	  Phaplu
PPN	2.4544	-76.6089	Popayan
PPP	-20.4950	148.5514	Proserpine
PPQ	-40.9047	174.9892	Paraparaumu
PPS	9.7421	118.7587	Puerto Princesa
PPT	-17.5567	-149.6114	Tahiti                                  
PPV	56.3288	-133.6101	Port Protection
PPW	59.3517	-2.9003	Papa Westray
PPY	-22.2883	-45.9189	POUSO ALEGRE
PQC	10.2236	103.9664	Phuquoc                                 
PQI	46.6883	-68.0450	Presque Isle
PQM	17.3100	-91.5800	Palenque        
PQQ	-31.4378	152.8636	Port Macquarie
PQS	61.9346	-162.8996	Pilot Station                           
PQT	70.0000	-51.2831	Qeqertaq
PRA	-31.7792	-60.4672	PARANA/GENERAL URQUIZA
PRB	35.6729	-120.6271	PASO ROBLES MUNI
PRC	34.6545	-112.4196	Prescott
PRG	50.1008	14.2600	Prague Ruzyne
PRH	18.1286	100.1667	Phrae
PRI	-4.3192	55.6916	Praslin Island
PRM	37.1499	-8.5840	PORTIMAO
PRN	42.5728	21.0358	Pristina
PRQ	-26.7565	-60.4931	  Presidencia Roque S�enz Pe�a
PRS	-9.6417	161.4253	  Parasi
PRU	18.8239	95.2697	PYAY
PRV	49.4259	17.4048	PREROV
PRY	-25.3913	28.1327	Wonderboom
PSA	43.6827	10.3955	Pisa
PSC	46.2646	-119.1190	Pasco                                   
PSD	31.2794	32.2400	PORT SAID
PSE	18.0083	-66.5630	Ponce
PSF	39.6389	-90.7784	PITTSFIELD PENSTONE MUNI
PSG	56.8017	-132.9453	Petersburg                              
PSI	25.2903	63.3444	PASNI
PSJ	-1.4168	120.6577	Poso
PSL	56.4392	-3.3722	PERTH/SCONE
PSM	43.0780	-70.8233	PORTSMOUTH INTL AT PEASE
PSO	1.3967	-77.2911	Pasto
PSP	33.8296	-116.5067	Palm Springs Municipal Apt              
PSR	42.4372	14.1872	Pescara                                 
PSS	-27.3858	-55.9706	Posadas
PSU	0.8356	112.9371	Putussibau
PSW	-20.7328	-46.6592	PASSOS
PSX	28.7275	-96.2510	PALACIOS MUNI
PSZ	-18.9806	-57.8228	Puerto Suarez
PTA	60.2043	-154.3189	Port Alsworth
PTF	-17.7779	177.1967	  Malolo Lailai Island
PTG	-23.8453	29.4585	Polokwane
PTH	56.9591	-158.6334	Port Heiden
PTJ	-38.3183	141.4717	Portland
PTK	42.6655	-83.4201	PONTIAC OAKLAND COUNTY INTL
PTO	-26.2172	-52.6936	PATO BRANCO
PTP	16.2642	-61.5258	Pointe-a-Pitre                          
PTQ	-1.7389	-52.2444	PORTO DE MOZ
PTU	59.0114	-161.8197	Platinum
PTX	1.5125	-76.0515	Contador
PTY	9.0714	-79.3833	Panama City Tocumen International
PTZ	-1.5053	-78.0628	SHELL MERA/RIO AMAZONAS
PUB	38.2900	-104.4967	Pueblo
PUC	39.6139	-110.7514	PRICE - CARBON COUNTY
PUD	-47.7336	-65.9164	PUERTO DESEADO
PUE	8.6670	-77.4170	Puerto Obaldia
PUF	43.3800	-0.4186	Pau
PUG	-32.5403	137.7167	Port Augusta
PUJ	18.5674	-68.3634	Punta Cana
PUK	-18.1744	-137.0101	Pukarua Airport
PUM	-3.6670	119.8000	Kolaka
PUQ	-53.0036	-70.8539	Punta Arenas                            
PUS	35.1806	128.9381	Busan                                   
PUU	0.5050	-76.5008	Puerto Asis
PUV	-20.2892	164.0994	POUM MALABOU
PUW	46.7439	-117.1096	Pullman
PUY	44.8935	13.9222	Pula                                    
PUZ	14.0462	-83.3877	PUERTO CABEZAS
PVA	13.3569	-81.3583	Providencia
PVC	42.0720	-70.2214	Provincetown
PVD	41.7240	-71.4282	Providence                              
PVG	31.1417	121.7900	Shanghai Pudong International Apt       
PVH	-8.7136	-63.9028	Porto Velho
PVI	-23.0911	-52.4839	PARANAVAI
PVK	38.9261	20.7667	Preveza/Lefkada
PVO	-1.0417	-80.4722	PORTOVIEJO/REALES TAMARINDOS
PVR	20.6800	-105.2542	Puerto Vallarta                         
PVS	64.3783	-173.2467	PROVIDENIYA BAY
PVU	40.2192	-111.7234	Provo
PWA	35.5342	-97.6471	OKLAHOMA CITY - WILEY POST
PWE	69.7833	170.5950	Pevek
PWK	42.1142	-87.9015	  Chicago/Prospect Heights/Wheeling
PWM	43.6462	-70.3093	Portland                                
PWQ	52.1950	77.0739	Pavlodar
PXA	-04.0121	103.2245	Atung Bungsu
PXM	15.8769	-97.0891	Puerto Escondido
PXO	33.0708	-16.3497	Porto Santo
PXU	14.0025	108.0242	Pleiku
PYC	8.6170	-79.7330	Playon Chico
PYH	5.6000	-67.6000	Puerto Ayacucho
PYJ	66.4000	112.0333	Polyarny                           
PYR	37.9253	21.2914	ANDRAVIDA
PYY	19.3667	98.4333	Pai
PZB	-29.6500	30.4000	Pietermaritzburg
PZE	50.1280	-5.5180	  Penzance
PZH	31.3583	69.4639	Zhob
PZI	26.5423	101.7985	Panzhihua
PZL	-28.0722	32.4920	Zulu Nyala        
PZO	8.2883	-62.7603	Puerto Ordaz
PZQ	45.4071	-83.8129	PRESQUE ISLE COUNTY AIRPORT
PZU	19.4336	37.2341	Port Sudan
PZY	48.6250	17.8286	PIESTANY
QAK	-21.2642	-43.7628	BARBACENA/MAJ BRIG D.BORGES
QAM	49.8731	2.3869	AMIENS/GLISY
QAQ	42.3806	13.3103	L'AQUILA
QAR	52.0597	5.8722	ARNHEIM/DEELEN
QAS	36.2167	1.3333	ECH CHELIFF
QAU	-20.8967	-48.4808	BEBEDOURO
QBC	52.3875	-126.5958	Bella Coola                             
QBQ	47.2053	6.0806	BESANCON/LA VEZE
QBX	-3.6781	-40.3364	SOBRAL
QCJ	-22.9361	-48.4669	BOTUCATU
QCU	68.7436	-52.3286	Akunnaaq
QDC	-21.4606	-51.6061	DRACENA
QDU	51.2075	6.7733	XXX
QDV	-23.1811	-46.9431	JUNDIAI
QEF	49.9608	8.6415	EGELSBACH
QFB	48.0100	7.8200	Freiburg Stn. (DE)
QFD	36.5458	2.8761	BOUFARIK/AIR FORCE BASE
QFG	60.6242	-45.9142	Eqalugaarsuit Heliport
QFI	68.1481	-53.1722	Iginniarfik
QFN	60.0036	-44.6536	Narsaq Kujalleq Heliport
QFO	52.0908	0.1319	DUXFORD
QFR	41.6467	13.2989	FROSINONE
QFX	60.9908	-45.4219	Igaliku Heliport
QFZ	49.2146	7.1095	SAARBRUCKEN/TRAIN STATION
QGA	-24.0792	-54.1875	GUAIRA
QGC	-22.5761	-48.7758	LENCOIS PAULISTA
QGP	-8.8558	-36.5297	GARANHUNS
QGQ	67.9406	-53.6228	Attu
QGU	35.3943	136.8695	GIFU
QGY	47.6246	17.8138	GYOER-PER
QGZ	28.0296	-17.2146	LA GOMERA
QHB	-22.7100	-47.6189	PIRACICABA
QHP	-23.0389	-45.5161	TAUBATE/MIL AD
QIE	43.5225	4.9242	ISTRES/LE TUBE
QIG	-6.3475	-39.2983	IGUATU
QIT	-15.2433	-40.2756	ITAPETINGA
QJB	27.0390	49.4051	JUBAIL/NAVAL BASE
QJE	68.8567	-53.1250	Kitsissuarsuit
QJH	60.7792	-47.1525	Qassumiut Heliport
QJI	68.6322	-51.8336	Ikamiut
QJY	54.1866	15.5572	Kolobrzeg Bus (PL)
QJZ	47.1667	-1.6167	Nantes Rail (FR)
QKC	35.7797	50.8228	KARAJ-PAYAM
QKL	50.8659	7.1427	COLOGNE/TRAIN STATION
QLA	51.1883	-1.0300	LASHAM
QLF	61.1442	25.6931	LAHTI-VESIVEHMAA
QLR	39.8284	-8.8874	MONTE REAL-AIR BASE NR 5
QLT	41.5456	12.9092	LATINA
QLU	51.4230	16.1962	LUBIN
QLY	41.6667	12.4667	PRATICA DI MARE
QMJ	32.0022	49.2686	MASJED SOLEIMAN
QMK	68.2483	-52.8800	Niaqornaarsuk
QNS	-29.9467	-51.1450	PORTO ALEGRE/CANOAS
QNX	46.2958	4.7958	MACON/CHARNAY
QOE	50.8283	6.6582	NOERVENICH
QOJ	-28.5025	-56.0322	SAO BORJA
QOQ	60.5378	-46.0247	Saarloq Heliport
QOW	5.4271	7.2060	Owerri
QPA	45.3953	11.8483	PADOVA
QPG	1.3606	103.9094	SINGAPORE PAYA LEBAR
QPJ	45.9892	18.2421	PECS/POGANY
QPM	50.5291	18.0852	OPOLE/KAMIEN SLASKI
QPS	-21.9850	-47.3350	PIRACUNUNGA/CAMPO FONTENELLE
QPW	68.3067	-53.4717	Kangaatsiaq
QPZ	44.9138	9.7205	PIACENZA
QQC	32.6200	51.6903	ESFAHAN/BADR AFB
QQK	20.2461	0.9808	TESSALIT
QQO	38.0694	23.5542	ELEFSIS AB
QQQ	65.8753	20.1500	VIDSEL
QRA	-26.2414	28.1517	JOHANNESBURG/RAND
QRC	-34.1667	-70.7833	RANCAGUA/DE LA INDEPENDENCIA
QRE	-28.3208	-52.8150	CARAZINHO
QRM	-32.2194	148.2314	NARROMINE
QRO	20.6174	-100.1857	Queretaro                               
QRW	5.5961	5.8178	Warri
QRY	68.1500	-53.4500	Ikerasaarsuk                            
